te,pkt,byt,label
2016-06-15 09:25:00,13304000,10233163979,0
2016-06-15 09:30:00,14230509,10811882770,0
2016-06-15 09:35:00,11913253,8482574486,0
2016-06-15 09:40:00,12977722,9610506688,0
2016-06-15 09:45:00,12220482,9453423852,0
2016-06-15 09:50:00,13952322,10162216231,0
2016-06-15 09:55:00,12675460,8899376847,0
2016-06-15 10:00:00,13360248,9494212417,0
2016-06-15 10:05:00,13348670,9409034991,0
2016-06-15 10:10:00,13918946,9834848877,0
2016-06-15 10:15:00,14326117,10088013140,0
2016-06-15 10:20:00,13613700,9665930366,0
2016-06-15 10:25:00,14622970,10993476462,0
2016-06-15 10:30:00,10780013,6505975791,0
2016-06-15 10:35:00,12479279,8873442632,0
2016-06-15 10:40:00,13044188,9052316424,0
2016-06-15 10:45:00,12863603,9039244529,0
2016-06-15 10:50:00,13568415,9509979497,0
2016-06-15 10:55:00,12331629,8590088199,0
2016-06-15 11:00:00,12618853,9279972112,0
2016-06-15 11:05:00,12726378,8901160968,0
2016-06-15 11:10:00,13217587,9353384347,0
2016-06-15 11:15:00,13931272,10119055432,0
2016-06-15 11:20:00,15677463,12262334992,0
2016-06-15 11:25:00,13988150,10317622603,0
2016-06-15 11:30:00,13087700,9467490670,0
2016-06-15 11:35:00,13384734,9810950832,0
2016-06-15 11:40:00,12306909,8663305060,0
2016-06-15 11:45:00,11256160,7022828565,0
2016-06-15 11:50:00,13075818,9442089838,0
2016-06-15 11:55:00,12448498,8764090430,0
2016-06-15 12:00:00,13858858,9771642829,0
2016-06-15 12:05:00,13588785,9795313290,0
2016-06-15 12:10:00,13839612,9919940233,0
2016-06-15 12:15:00,13638580,10104798029,0
2016-06-15 12:20:00,13310089,9250604706,1
2016-06-15 12:25:00,13380494,9338509636,1
2016-06-15 12:30:00,13474125,9472115503,1
2016-06-15 12:35:00,14781148,10299090534,0
2016-06-15 12:40:00,14156385,9937874828,0
2016-06-15 12:45:00,14296434,10038192340,0
2016-06-15 12:50:00,14105269,10020656443,0
2016-06-15 12:55:00,13574158,9480545108,0
2016-06-15 13:00:00,13151780,9268366765,0
2016-06-15 13:05:00,14027339,9857995914,0
2016-06-15 13:10:00,10790395,6444081466,0
2016-06-15 13:15:00,13638916,9643476594,0
2016-06-15 13:20:00,14069173,9925457562,0
2016-06-15 13:25:00,14136850,10647566050,0
2016-06-15 13:30:00,13927562,10395298768,0
2016-06-15 13:35:00,13928622,10101170653,0
2016-06-15 13:40:00,16029869,11741453895,0
2016-06-15 13:45:00,12739346,8742290020,0
2016-06-15 13:50:00,12858984,8591799012,0
2016-06-15 13:55:00,13964376,10139711470,0
2016-06-15 14:00:00,13476001,9476256682,0
2016-06-15 14:05:00,14365467,10499738788,0
2016-06-15 14:10:00,12869735,9242141478,0
2016-06-15 14:15:00,12785297,9379502237,0
2016-06-15 14:20:00,14372116,10586057044,0
2016-06-15 14:25:00,14201465,10703106099,0
2016-06-15 14:30:00,12104640,8611323121,0
2016-06-15 14:35:00,11815070,8932706644,0
2016-06-15 14:40:00,12821256,9546485571,0
2016-06-15 14:45:00,14348859,11169761575,0
2016-06-15 14:50:00,15093781,10924877434,0
2016-06-15 14:55:00,13680897,10827841644,0
2016-06-15 15:00:00,14744609,11157177708,0
2016-06-15 15:05:00,14235401,10741300256,0
2016-06-15 15:10:00,14507499,11169081273,0
2016-06-15 15:15:00,14003883,10491929029,0
2016-06-15 15:20:00,13990876,10396246062,0
2016-06-15 15:25:00,12408324,9132782662,0
2016-06-15 15:30:00,15521430,11809095573,0
2016-06-15 15:35:00,14099155,10582015910,0
2016-06-15 15:40:00,12947261,9203547196,0
2016-06-15 15:45:00,12542977,8644682280,0
2016-06-15 15:50:00,12559376,8787490693,0
2016-06-15 15:55:00,12677441,8804651852,0
2016-06-15 16:00:00,15181176,10723927175,0
2016-06-15 16:05:00,14141639,10266997126,0
2016-06-15 16:10:00,15575443,11371401338,0
2016-06-15 16:15:00,13289674,9652331186,0
2016-06-15 16:20:00,12856971,8915421926,0
2016-06-15 16:25:00,13398799,9427342012,0
2016-06-15 16:30:00,13912452,9789875505,0
2016-06-15 16:35:00,16896980,12520296930,0
2016-06-15 16:40:00,16705747,12215501351,1
2016-06-15 16:45:00,20436117,15799444006,0
2016-06-15 16:50:00,13014348,7928488502,0
2016-06-15 16:55:00,13930195,9636819244,0
2016-06-15 17:00:00,14798481,10661039906,0
2016-06-15 17:05:00,14288195,10583681267,0
2016-06-15 17:10:00,15144595,10384777833,0
2016-06-15 17:15:00,15907363,11256690759,0
2016-06-15 17:20:00,13769184,9185441204,0
2016-06-15 17:25:00,14295113,10242708441,0
2016-06-15 17:30:00,17916089,13881136651,0
2016-06-15 17:35:00,12925961,8793769499,0
2016-06-15 17:40:00,13144620,9167047356,0
2016-06-15 17:45:00,14578848,10081846180,0
2016-06-15 17:50:00,12580608,8593332312,0
2016-06-15 17:55:00,14761902,10545628855,0
2016-06-15 18:00:00,18389806,14517355630,0
2016-06-15 18:05:00,14512432,10435359099,0
2016-06-15 18:10:00,12178937,8800663938,0
2016-06-15 18:15:00,15846994,11372527161,0
2016-06-15 18:20:00,13279166,8929600229,0
2016-06-15 18:25:00,13853369,10087832717,0
2016-06-15 18:30:00,13700449,9848146426,0
2016-06-15 18:35:00,16319046,12505831195,0
2016-06-15 18:40:00,13177278,9642255401,0
2016-06-15 18:45:00,13536305,9748742360,0
2016-06-15 18:50:00,17136760,13347206462,0
2016-06-15 18:55:00,14757470,10851801157,0
2016-06-15 19:00:00,13033376,9474231958,0
2016-06-15 19:05:00,13691152,9871009740,0
2016-06-15 19:10:00,12318193,9357172568,0
2016-06-15 19:15:00,12834993,9297962084,0
2016-06-15 19:20:00,16131886,12565889792,0
2016-06-15 19:25:00,14845357,11282706394,0
2016-06-15 19:30:00,13115740,9750095268,0
2016-06-15 19:35:00,14604647,10634653888,0
2016-06-15 19:40:00,12604772,8719887239,0
2016-06-15 19:45:00,16242168,13033741603,0
2016-06-15 19:50:00,16902206,13619981904,0
2016-06-15 19:55:00,11391552,8187453474,0
2016-06-15 20:00:00,11701839,8609395230,0
2016-06-15 20:05:00,11733833,8543103241,0
2016-06-15 20:10:00,11860817,8651092467,0
2016-06-15 20:15:00,11216236,7902849968,0
2016-06-15 20:20:00,11097855,8013648025,0
2016-06-15 20:25:00,10957941,7873846747,0
2016-06-15 20:30:00,10684516,7528847990,0
2016-06-15 20:35:00,10145261,7228790727,0
2016-06-15 20:40:00,10605182,7624359407,0
2016-06-15 20:45:00,10468970,7494854039,0
2016-06-15 20:50:00,10664746,7683290986,0
2016-06-15 20:55:00,10965201,7949072377,0
2016-06-15 21:00:00,10569372,7681320217,0
2016-06-15 21:05:00,11134066,8308842223,0
2016-06-15 21:10:00,9412765,6660472290,0
2016-06-15 21:15:00,9572913,7111279969,0
2016-06-15 21:20:00,11388867,8459756664,0
2016-06-15 21:25:00,11016470,8118939506,0
2016-06-15 21:30:00,11537685,8566931414,0
2016-06-15 21:35:00,10606532,7668742455,0
2016-06-15 21:40:00,9871196,7024481015,0
2016-06-15 21:45:00,10784261,7932040547,0
2016-06-15 21:50:00,10787523,7874272158,0
2016-06-15 21:55:00,11739690,8761437216,0
2016-06-15 22:00:00,11605927,8788949762,0
2016-06-15 22:05:00,12520632,9446835157,1
2016-06-15 22:10:00,11875590,8788612485,0
2016-06-15 22:15:00,12110341,9006322270,0
2016-06-15 22:20:00,13146221,10070730556,0
2016-06-15 22:25:00,11633385,8570743380,0
2016-06-15 22:30:00,12384932,9459475450,0
2016-06-15 22:35:00,12113310,9342596097,0
2016-06-15 22:40:00,10130300,7239435895,0
2016-06-15 22:45:00,10385114,7652760233,0
2016-06-15 22:50:00,10104871,7315079669,0
2016-06-15 22:55:00,11195526,8473818557,0
2016-06-15 23:00:00,10817557,7963356271,0
2016-06-15 23:05:00,9993013,6348340547,0
2016-06-15 23:10:00,11802065,9008373559,0
2016-06-15 23:15:00,11593396,8706742624,0
2016-06-15 23:20:00,11844154,8901230148,0
2016-06-15 23:25:00,11764118,8900366655,0
2016-06-15 23:30:00,12391871,9444230685,0
2016-06-15 23:35:00,12731947,9771158478,0
2016-06-15 23:40:00,11654982,8682306371,1
2016-06-15 23:45:00,12463130,9524532925,0
2016-06-15 23:50:00,11851062,8985241199,0
2016-06-15 23:55:00,13384294,10502530675,0
2016-06-16 00:00:00,13124767,10530619253,0
2016-06-16 00:05:00,12349367,9874894134,0
2016-06-16 00:10:00,10898156,8215930725,0
2016-06-16 00:15:00,10501932,7886107171,0
2016-06-16 00:20:00,10351730,7773803317,0
2016-06-16 00:25:00,9664756,7102211016,0
2016-06-16 00:30:00,9869172,7173037324,0
2016-06-16 00:35:00,8860104,6858480539,0
2016-06-16 00:40:00,9130269,6795669843,0
2016-06-16 00:45:00,8835347,6308028769,0
2016-06-16 00:50:00,9046810,6706490071,0
2016-06-16 00:55:00,9060608,6501805395,0
2016-06-16 01:00:00,9122124,6693029249,0
2016-06-16 01:05:00,8811543,6398974434,0
2016-06-16 01:10:00,8745904,6308373870,0
2016-06-16 01:15:00,8815077,6503742486,0
2016-06-16 01:20:00,8741811,6346943817,0
2016-06-16 01:25:00,8157888,5868239081,0
2016-06-16 01:30:00,8340649,6006592627,0
2016-06-16 01:35:00,8197807,5877078353,0
2016-06-16 01:40:00,8161993,5860949129,0
2016-06-16 01:45:00,7925420,5755905606,0
2016-06-16 01:50:00,7429937,5203174503,0
2016-06-16 01:55:00,7349301,5194484259,0
2016-06-16 02:00:00,8446513,6169893639,0
2016-06-16 02:05:00,8161939,5960751677,0
2016-06-16 02:10:00,7666324,5498630962,0
2016-06-16 02:15:00,10647510,7787475447,0
2016-06-16 02:20:00,10193999,7409051480,0
2016-06-16 02:25:00,9938530,7195211968,0
2016-06-16 02:30:00,10019260,7250968142,0
2016-06-16 02:35:00,9408324,6707748531,0
2016-06-16 02:40:00,9547338,6808095642,0
2016-06-16 02:45:00,10324263,7443411437,0
2016-06-16 02:50:00,9655711,6921114479,0
2016-06-16 02:55:00,10133118,7345475945,0
2016-06-16 03:00:00,10664592,7689490486,0
2016-06-16 03:05:00,11055286,8099495346,0
2016-06-16 03:10:00,10461965,7747866188,0
2016-06-16 03:15:00,7015767,4631460275,0
2016-06-16 03:20:00,6957369,4755606748,0
2016-06-16 03:25:00,5393833,2683714089,0
2016-06-16 03:30:00,7566392,5504486000,0
2016-06-16 03:35:00,6677787,4678892038,0
2016-06-16 03:40:00,6509375,4597344376,0
2016-06-16 03:45:00,6207954,4269006860,0
2016-06-16 03:50:00,6264496,4312037638,0
2016-06-16 03:55:00,6463884,4626600756,0
2016-06-16 04:00:00,7259162,5182391607,0
2016-06-16 04:05:00,7497676,5468293079,0
2016-06-16 04:10:00,9707626,6590317443,0
2016-06-16 04:15:00,10868482,6922725928,0
2016-06-16 04:20:00,7448841,5427109263,0
2016-06-16 04:25:00,7085574,5203176619,0
2016-06-16 04:30:00,6799481,4766782848,0
2016-06-16 04:35:00,6519789,4508517552,0
2016-06-16 04:40:00,6478107,4495659497,0
2016-06-16 04:45:00,6420850,4476844890,0
2016-06-16 04:50:00,6369276,4497760263,0
2016-06-16 04:55:00,6810337,4816214265,0
2016-06-16 05:00:00,6877723,4785755973,0
2016-06-16 05:05:00,7788692,5709835233,0
2016-06-16 05:10:00,7870190,5806837654,0
2016-06-16 05:15:00,7888391,5785724259,0
2016-06-16 05:20:00,6771240,4873117000,0
2016-06-16 05:25:00,7439577,5133473855,0
2016-06-16 05:30:00,7642419,5419812059,0
2016-06-16 05:35:00,7572326,5419594443,0
2016-06-16 05:40:00,6743206,4466557138,0
2016-06-16 05:45:00,7429495,5017978552,0
2016-06-16 05:50:00,7211700,5059421591,0
2016-06-16 05:55:00,7078892,4905320213,0
2016-06-16 06:00:00,9937378,8086878624,0
2016-06-16 06:05:00,12515639,9405613734,0
2016-06-16 06:10:00,11313770,8883151187,0
2016-06-16 06:15:00,9053565,6612722308,0
2016-06-16 06:20:00,12752637,9691947099,0
2016-06-16 06:25:00,10372569,7427629870,0
2016-06-16 06:30:00,9010032,6298250366,0
2016-06-16 06:35:00,8111340,5729580650,0
2016-06-16 06:40:00,8086883,5661231762,0
2016-06-16 06:45:00,7888223,5519408090,0
2016-06-16 06:50:00,7178876,4889174337,0
2016-06-16 06:55:00,7465307,5240215571,0
2016-06-16 07:00:00,7664792,5573934198,0
2016-06-16 07:05:00,7447747,4868077359,0
2016-06-16 07:10:00,7787508,5594628736,0
2016-06-16 07:15:00,7662746,5360195247,0
2016-06-16 07:20:00,8555616,6196332968,0
2016-06-16 07:25:00,8074030,5399640264,0
2016-06-16 07:30:00,8492838,5845557264,0
2016-06-16 07:35:00,7908983,5475843134,0
2016-06-16 07:40:00,8116101,5619157918,0
2016-06-16 07:45:00,7858397,5342181810,0
2016-06-16 07:50:00,8649899,6656098928,0
2016-06-16 07:55:00,7400250,5227290471,0
2016-06-16 08:00:00,9495704,7199746685,0
2016-06-16 08:05:00,9544564,6822634739,0
2016-06-16 08:10:00,9972566,7180481719,0
2016-06-16 08:15:00,8751327,5928348549,0
2016-06-16 08:20:00,8906944,6416566769,0
2016-06-16 08:25:00,8897009,6381247018,0
2016-06-16 08:30:00,7342782,4006094440,0
2016-06-16 08:35:00,9385475,6669607920,0
2016-06-16 08:40:00,10063137,7162147330,0
2016-06-16 08:45:00,9209387,6316281719,0
2016-06-16 08:50:00,9608007,6869547997,0
2016-06-16 08:55:00,9384188,6505719436,0
2016-06-16 09:00:00,10603917,7929723290,0
2016-06-16 09:05:00,14471733,11374170069,0
2016-06-16 09:10:00,13807997,10345555888,0
2016-06-16 09:15:00,13231825,9767101668,0
2016-06-16 09:20:00,13483195,10081993185,0
2016-06-16 09:25:00,12331414,8944123092,0
2016-06-16 09:30:00,11356531,8154315071,0
2016-06-16 09:35:00,11195025,8008816948,0
2016-06-16 09:40:00,10560731,7413181722,0
2016-06-16 09:45:00,10234124,7176639999,0
2016-06-16 09:50:00,11022552,7613718434,0
2016-06-16 09:55:00,11846975,8277568004,0
2016-06-16 10:00:00,14487301,10716677938,0
2016-06-16 10:05:00,13503006,10018753724,0
2016-06-16 10:10:00,13062238,9155501850,0
2016-06-16 10:15:00,15416597,11100647854,0
2016-06-16 10:20:00,13811740,10048148318,0
2016-06-16 10:25:00,12996448,9571070290,0
2016-06-16 10:30:00,13338420,9749197794,0
2016-06-16 10:35:00,13811585,10249013887,0
2016-06-16 10:40:00,12205638,8699737872,0
2016-06-16 10:45:00,11905935,8811432517,0
2016-06-16 10:50:00,12821045,9046080158,0
2016-06-16 10:55:00,11882081,8599311482,0
2016-06-16 11:00:00,13288989,9262104860,0
2016-06-16 11:05:00,12487111,8496178948,0
2016-06-16 11:10:00,15470785,11993850037,0
2016-06-16 11:15:00,13183266,9613367700,0
2016-06-16 11:20:00,12930542,9237932004,0
2016-06-16 11:25:00,14385276,10910098257,0
2016-06-16 11:30:00,13601747,10456452264,0
2016-06-16 11:35:00,14391771,10622509533,0
2016-06-16 11:40:00,12168753,9007521296,0
2016-06-16 11:45:00,13160706,9415702608,0
2016-06-16 11:50:00,14010250,10146786821,0
2016-06-16 11:55:00,22010752,20996135921,0
2016-06-16 12:00:00,25178768,24500010962,0
2016-06-16 12:05:00,14505739,10754839530,0
2016-06-16 12:10:00,13057832,9496685074,0
2016-06-16 12:15:00,11297344,6743696650,1
2016-06-16 12:20:00,14386488,10340417052,0
2016-06-16 12:25:00,13379844,9462901785,0
2016-06-16 12:30:00,14954669,11018226752,0
2016-06-16 12:35:00,15599064,11554080216,0
2016-06-16 12:40:00,15737063,11739961718,0
2016-06-16 12:45:00,15706725,11825694093,0
2016-06-16 12:50:00,13425647,9923590982,0
2016-06-16 12:55:00,13027423,9018170913,0
2016-06-16 13:00:00,13427680,9552788521,0
2016-06-16 13:05:00,12648362,8904185829,0
2016-06-16 13:10:00,13099997,9343859953,0
2016-06-16 13:15:00,13548080,9677985950,0
2016-06-16 13:20:00,13027422,9273931867,0
2016-06-16 13:25:00,13465726,9167172083,0
2016-06-16 13:30:00,12600839,8745144033,0
2016-06-16 13:35:00,12647358,8870265494,1
2016-06-16 13:40:00,11642715,8574291263,1
2016-06-16 13:45:00,14905228,10569070698,0
2016-06-16 13:50:00,13499106,9836742641,0
2016-06-16 13:55:00,14707398,11273800062,0
2016-06-16 14:00:00,13000565,9597593183,0
2016-06-16 14:05:00,13379704,9836788728,0
2016-06-16 14:10:00,12379927,9060660216,0
2016-06-16 14:15:00,11987123,8763931955,0
2016-06-16 14:20:00,12587976,9415165084,0
2016-06-16 14:25:00,12810870,9549510945,0
2016-06-16 14:30:00,11034691,7936468292,0
2016-06-16 14:35:00,10384966,7465299689,0
2016-06-16 14:40:00,10717337,7621520459,0
2016-06-16 14:45:00,11160115,8153011522,0
2016-06-16 14:50:00,11239272,8437290131,0
2016-06-16 14:55:00,10788062,8106114612,0
2016-06-16 15:00:00,11332547,8364960607,0
2016-06-16 15:05:00,11805544,9041275589,0
2016-06-16 15:10:00,11002064,8258531657,0
2016-06-16 15:15:00,11699559,8752055022,0
2016-06-16 15:20:00,11621165,8736046330,1
2016-06-16 15:25:00,11913790,8737921738,0
2016-06-16 15:30:00,11005189,8711676853,0
2016-06-16 15:35:00,11957750,9000538660,0
2016-06-16 15:40:00,10988466,8105245483,0
2016-06-16 15:45:00,10442490,6606244855,0
2016-06-16 15:50:00,12851938,9862292215,0
2016-06-16 15:55:00,11905639,8823919966,0
2016-06-16 16:00:00,12582949,9534700922,0
2016-06-16 16:05:00,13061163,9769572142,0
2016-06-16 16:10:00,12582978,9588296868,0
2016-06-16 16:15:00,12050203,8587149606,0
2016-06-16 16:20:00,12176583,8897844051,0
2016-06-16 16:25:00,12522040,9154488429,0
2016-06-16 16:30:00,11451467,7341905053,0
2016-06-16 16:35:00,11942775,8719755208,0
2016-06-16 16:40:00,10935894,7477754460,0
2016-06-16 16:45:00,12319834,8978540774,0
2016-06-16 16:50:00,12075827,8600026306,0
2016-06-16 16:55:00,13103911,9317316321,0
2016-06-16 17:00:00,12929205,9118021475,1
2016-06-16 17:05:00,14064169,10384029253,0
2016-06-16 17:10:00,13449014,9693446898,0
2016-06-16 17:15:00,12665955,9754822534,0
2016-06-16 17:20:00,14979110,11167960263,0
2016-06-16 17:25:00,14436905,10722634333,0
2016-06-16 17:30:00,15370677,11537124708,0
2016-06-16 17:35:00,14325724,10560371079,0
2016-06-16 17:40:00,14871056,10968900599,0
2016-06-16 17:45:00,14783342,11168322034,0
2016-06-16 17:50:00,12783975,9019059017,0
2016-06-16 17:55:00,13748669,9879442489,0
2016-06-16 18:00:00,14308695,10497817984,0
2016-06-16 18:05:00,13617724,10417021110,1
2016-06-16 18:10:00,14487557,10478446345,0
2016-06-16 18:15:00,14927757,11142428339,0
2016-06-16 18:20:00,14724225,10722854319,0
2016-06-16 18:25:00,14255257,10418766555,0
2016-06-16 18:30:00,15002567,11613422014,0
2016-06-16 18:35:00,14356588,11073393243,0
2016-06-16 18:40:00,14331169,10764568615,1
2016-06-16 18:45:00,13601978,10202077937,1
2016-06-16 18:50:00,14077564,10584214912,0
2016-06-16 18:55:00,13709124,10211352814,1
2016-06-16 19:00:00,14546131,11039369605,0
2016-06-16 19:05:00,13432775,10567126945,0
2016-06-16 19:10:00,13211559,9660421959,0
2016-06-16 19:15:00,13321494,9796482701,0
2016-06-16 19:20:00,13335659,9820761794,1
2016-06-16 19:25:00,13571541,10268440329,0
2016-06-16 19:30:00,14513356,11523170380,0
2016-06-16 19:35:00,13727432,9599836417,0
2016-06-16 19:40:00,13134295,10016014980,0
2016-06-16 19:45:00,13092664,10117730697,1
2016-06-16 19:50:00,12859484,9885505482,0
2016-06-16 19:55:00,12843848,9787718143,0
2016-06-16 20:00:00,13100567,10167265217,0
2016-06-16 20:05:00,12187565,9655584393,0
2016-06-16 20:10:00,12163895,9301930309,0
2016-06-16 20:15:00,12655246,9841100664,0
2016-06-16 20:20:00,11694204,8934174599,0
2016-06-16 20:25:00,10977152,8318678715,0
2016-06-16 20:30:00,10783956,8113868990,0
2016-06-16 20:35:00,10825204,8107694076,0
2016-06-16 20:40:00,10448286,7984314895,0
2016-06-16 20:45:00,11188343,8530201863,0
2016-06-16 20:50:00,10799259,8204004485,0
2016-06-16 20:55:00,11399493,8804251074,0
2016-06-16 21:00:00,12303156,9759814713,0
2016-06-16 21:05:00,12695662,9995869274,0
2016-06-16 21:10:00,12429622,9836150407,0
2016-06-16 21:15:00,11651529,9024579161,0
2016-06-16 21:20:00,12318410,9729143170,0
2016-06-16 21:25:00,12591753,9873980706,0
2016-06-16 21:30:00,13552411,10781284931,0
2016-06-16 21:35:00,13043891,10296930617,0
2016-06-16 21:40:00,12892719,10131900677,0
2016-06-16 21:45:00,12053989,9313219723,0
2016-06-16 21:50:00,11740490,9128440278,0
2016-06-16 21:55:00,10932972,8311827691,0
2016-06-16 22:00:00,12082537,9258299062,0
2016-06-16 22:05:00,11953430,9289060670,0
2016-06-16 22:10:00,11247714,8496336657,0
2016-06-16 22:15:00,12274756,9575133663,0
2016-06-16 22:20:00,12082427,9537267296,0
2016-06-16 22:25:00,11522758,8923164050,0
2016-06-16 22:30:00,12601598,10057720893,0
2016-06-16 22:35:00,12389917,9694798395,0
2016-06-16 22:40:00,11712575,8644511080,0
2016-06-16 22:45:00,11894353,9094379193,0
2016-06-16 22:50:00,12214771,9169424994,0
2016-06-16 22:55:00,12576515,10316511313,0
2016-06-16 23:00:00,13510463,10167314807,0
2016-06-16 23:05:00,13057241,9792338237,0
2016-06-16 23:10:00,13215956,9988447959,0
2016-06-16 23:15:00,13545531,10530023504,0
2016-06-16 23:20:00,12405216,9570411291,0
2016-06-16 23:25:00,12536979,9443184130,0
2016-06-16 23:30:00,14119367,10721974857,0
2016-06-16 23:35:00,11355050,8706422246,0
2016-06-16 23:40:00,12587157,9774575609,0
2016-06-16 23:45:00,12046386,9186083966,0
2016-06-16 23:50:00,12609068,9935786694,0
2016-06-16 23:55:00,14288552,11526952297,0
2016-06-17 00:00:00,14398927,11642633460,0
2016-06-17 00:05:00,12252552,8874554898,0
2016-06-17 00:10:00,11887229,9070024174,0
2016-06-17 00:15:00,12339447,9688763355,0
2016-06-17 00:20:00,11321309,8810307856,0
2016-06-17 00:25:00,11463813,8848583095,0
2016-06-17 00:30:00,12024660,9383747060,0
2016-06-17 00:35:00,11350179,9040060083,0
2016-06-17 00:40:00,11027491,8613762827,0
2016-06-17 00:45:00,10190356,7765028796,0
2016-06-17 00:50:00,9637887,7609751986,0
2016-06-17 00:55:00,9741888,7468813260,0
2016-06-17 01:00:00,10497041,8190020357,0
2016-06-17 01:05:00,9778700,7528158147,0
2016-06-17 01:10:00,9936388,7513524778,0
2016-06-17 01:15:00,9724578,7555850437,0
2016-06-17 01:20:00,9236893,7112547158,0
2016-06-17 01:25:00,8970120,6928114770,0
2016-06-17 01:30:00,10274674,8062107801,0
2016-06-17 01:35:00,9184078,7046966920,0
2016-06-17 01:40:00,9818466,7709395601,0
2016-06-17 01:45:00,9613868,7361512255,0
2016-06-17 01:50:00,9851343,7577162230,0
2016-06-17 01:55:00,9035592,7084205048,0
2016-06-17 02:00:00,8986237,7002575253,0
2016-06-17 02:05:00,8463304,6389162491,0
2016-06-17 02:10:00,11664635,8965674230,0
2016-06-17 02:15:00,11288873,8422050130,0
2016-06-17 02:20:00,9624239,8399314969,0
2016-06-17 02:25:00,10278753,6778185777,0
2016-06-17 02:30:00,11143750,8507833931,0
2016-06-17 02:35:00,10511190,7695210524,0
2016-06-17 02:40:00,11285451,8475727414,0
2016-06-17 02:45:00,11814464,8992059447,0
2016-06-17 02:50:00,10846817,8544959999,0
2016-06-17 02:55:00,10746660,7828663634,0
2016-06-17 03:00:00,11249558,8534619211,0
2016-06-17 03:05:00,13161936,10389727519,0
2016-06-17 03:10:00,12694168,9851293726,0
2016-06-17 03:15:00,8808672,7118277144,0
2016-06-17 03:20:00,8657787,6449610739,0
2016-06-17 03:25:00,8944220,6891729839,0
2016-06-17 03:30:00,8042081,5916696306,0
2016-06-17 03:35:00,7835190,5793292601,0
2016-06-17 03:40:00,7474090,5463033810,0
2016-06-17 03:45:00,7359693,5374752275,0
2016-06-17 03:50:00,7231023,5159386356,0
2016-06-17 03:55:00,7451003,5390181742,0
2016-06-17 04:00:00,8092589,6006365738,0
2016-06-17 04:05:00,7984276,5902204907,0
2016-06-17 04:10:00,9456618,6410921455,0
2016-06-17 04:15:00,11302597,7312792903,0
2016-06-17 04:20:00,7671542,5579019846,0
2016-06-17 04:25:00,8050556,5820152169,0
2016-06-17 04:30:00,7129324,5111735756,0
2016-06-17 04:35:00,6889829,4865843312,0
2016-06-17 04:40:00,7363225,5396328842,0
2016-06-17 04:45:00,6333526,4424262527,0
2016-06-17 04:50:00,6321417,4329790150,0
2016-06-17 04:55:00,6921078,4943070565,0
2016-06-17 05:00:00,7150102,5093884029,0
2016-06-17 05:05:00,7707487,5557498224,0
2016-06-17 05:10:00,7869943,5733622158,0
2016-06-17 05:15:00,6664820,3913231936,0
2016-06-17 05:20:00,7894319,5643317203,0
2016-06-17 05:25:00,7859456,5633480783,1
2016-06-17 05:30:00,8352266,6130600935,0
2016-06-17 05:35:00,8102356,5827390320,0
2016-06-17 05:40:00,8743824,7162541252,0
2016-06-17 05:45:00,5488863,2700354259,0
2016-06-17 05:50:00,8500027,6411893279,0
2016-06-17 05:55:00,7538301,5362978281,0
2016-06-17 06:00:00,9961254,8200198269,0
2016-06-17 06:05:00,13745017,10849166875,0
2016-06-17 06:10:00,10310091,7825181921,0
2016-06-17 06:15:00,8774562,6973510157,0
2016-06-17 06:20:00,11902080,8605692095,0
2016-06-17 06:25:00,9986583,7164303056,0
2016-06-17 06:30:00,9066572,6465155254,0
2016-06-17 06:35:00,8335134,5881842122,0
2016-06-17 06:40:00,8523401,6183769337,0
2016-06-17 06:45:00,7110440,4815832287,0
2016-06-17 06:50:00,7133633,4995473468,0
2016-06-17 06:55:00,7719694,5292458810,0
2016-06-17 07:00:00,8327951,5920933539,0
2016-06-17 07:05:00,6583892,3560260511,0
2016-06-17 07:10:00,8125345,5772037216,0
2016-06-17 07:15:00,8213864,5802784153,0
2016-06-17 07:20:00,8571556,6009354082,0
2016-06-17 07:25:00,7880896,5939167380,0
2016-06-17 07:30:00,8667931,5981299555,0
2016-06-17 07:35:00,9453790,6576070548,0
2016-06-17 07:40:00,8675041,6220382946,0
2016-06-17 07:45:00,8390166,5927000853,0
2016-06-17 07:50:00,9007092,6989948980,0
2016-06-17 07:55:00,8386912,5964575028,0
2016-06-17 08:00:00,8428956,5098274696,0
2016-06-17 08:05:00,11869243,8814963016,0
2016-06-17 08:10:00,9863310,7091525191,0
2016-06-17 08:15:00,11875562,10064033108,0
2016-06-17 08:20:00,10779869,8036895895,0
2016-06-17 08:25:00,11627194,8719604348,0
2016-06-17 08:30:00,13925590,12104474132,0
2016-06-17 08:35:00,10527983,7645312000,0
2016-06-17 08:40:00,11332078,8492795495,0
2016-06-17 08:45:00,12671911,9514511251,0
2016-06-17 08:50:00,11287682,8299798824,0
2016-06-17 08:55:00,12802899,9943365532,0
2016-06-17 09:00:00,13791664,10772513293,0
2016-06-17 09:05:00,15645888,12378141717,0
2016-06-17 09:10:00,16073901,13040873509,0
2016-06-17 09:15:00,12249589,8217875775,0
2016-06-17 09:20:00,14098720,11590538178,0
2016-06-17 09:25:00,14632741,11502387032,0
2016-06-17 09:30:00,12628863,9587938102,0
2016-06-17 09:35:00,12650277,9365617963,0
2016-06-17 09:40:00,13682762,10033467137,0
2016-06-17 09:45:00,16112284,12976988188,0
2016-06-17 09:50:00,14438546,10995702399,0
