te,pkt,byt
2016-06-15 12:25:00,13380413,9338485858
2016-06-15 12:30:00,13474045,9472091719
2016-06-15 12:35:00,14781148,10299090534
2016-06-15 12:40:00,14156385,9937874828
2016-06-15 12:45:00,14296434,10038192340
2016-06-15 12:50:00,14105269,10020656443
2016-06-15 12:55:00,13574158,9480545108
2016-06-15 13:00:00,13151780,9268366765
2016-06-15 13:05:00,14027339,9857995914
2016-06-15 13:10:00,10790395,6444081466
2016-06-15 13:15:00,13638916,9643476594
2016-06-15 13:20:00,14069173,9925457562
2016-06-15 13:25:00,14136850,10647566050
2016-06-15 13:30:00,13927562,10395298768
2016-06-15 13:35:00,13928622,10101170653
2016-06-15 13:40:00,16029869,11741453895
2016-06-15 13:45:00,12739346,8742290020
2016-06-15 13:50:00,12858984,8591799012
2016-06-15 13:55:00,13964376,10139711470
2016-06-15 14:00:00,13476001,9476256682
2016-06-15 14:05:00,14365467,10499738788
2016-06-15 14:10:00,12869735,9242141478
2016-06-15 14:15:00,12785297,9379502237
2016-06-15 14:20:00,14372116,10586057044
2016-06-15 14:25:00,14201465,10703106099
2016-06-15 14:30:00,12104640,8611323121
2016-06-15 14:35:00,11815070,8932706644
2016-06-15 14:40:00,12821256,9546485571
2016-06-15 14:45:00,14348859,11169761575
2016-06-15 14:50:00,15093781,10924877434
2016-06-15 14:55:00,13680897,10827841644
2016-06-15 15:00:00,14744609,11157177708
2016-06-15 15:05:00,14235401,10741300256
2016-06-15 15:10:00,14507499,11169081273
2016-06-15 15:15:00,14003883,10491929029
2016-06-15 15:20:00,13990876,10396246062
2016-06-15 15:25:00,12408324,9132782662
2016-06-15 15:30:00,15521430,11809095573
2016-06-15 15:35:00,14099155,10582015910
2016-06-15 15:40:00,12947261,9203547196
2016-06-15 15:45:00,12542977,8644682280
2016-06-15 15:50:00,12559376,8787490693
2016-06-15 15:55:00,12677441,8804651852
2016-06-15 16:00:00,15181176,10723927175
2016-06-15 16:05:00,14141639,10266997126
2016-06-15 16:10:00,15575443,11371401338
2016-06-15 16:15:00,13289674,9652331186
2016-06-15 16:20:00,12856971,8915421926
2016-06-15 16:25:00,13398799,9427342012
2016-06-15 16:30:00,13912452,9789875505
2016-06-15 16:35:00,16896980,12520296930
2016-06-15 16:40:00,16705665,12215477342
2016-06-15 16:45:00,20436117,15799444006
2016-06-15 16:50:00,13014348,7928488502
2016-06-15 16:55:00,13930195,9636819244
2016-06-15 17:00:00,14798481,10661039906
2016-06-15 17:05:00,14288195,10583681267
2016-06-15 17:10:00,15144595,10384777833
2016-06-15 17:15:00,15907363,11256690759
2016-06-15 17:20:00,13769184,9185441204
2016-06-15 17:25:00,14295113,10242708441
2016-06-15 17:30:00,17916089,13881136651
2016-06-15 17:35:00,12925961,8793769499
2016-06-15 17:40:00,13144620,9167047356
2016-06-15 17:45:00,14578848,10081846180
2016-06-15 17:50:00,12580608,8593332312
2016-06-15 17:55:00,14761902,10545628855
2016-06-15 18:00:00,18389806,14517355630
2016-06-15 18:05:00,14512432,10435359099
2016-06-15 18:10:00,12178937,8800663938
2016-06-15 18:15:00,15846994,11372527161
2016-06-15 18:20:00,13279166,8929600229
2016-06-15 18:25:00,13853369,10087832717
2016-06-15 18:30:00,13700449,9848146426
2016-06-15 18:35:00,16319046,12505831195
2016-06-15 18:40:00,13177278,9642255401
2016-06-15 18:45:00,13536305,9748742360
2016-06-15 18:50:00,17136760,13347206462
2016-06-15 18:55:00,14757470,10851801157
2016-06-15 19:00:00,13033376,9474231958
2016-06-15 19:05:00,13691152,9871009740
2016-06-15 19:10:00,12318193,9357172568
2016-06-15 19:15:00,12834993,9297962084
2016-06-15 19:20:00,16131886,12565889792
2016-06-15 19:25:00,14845357,11282706394
2016-06-15 19:30:00,13115740,9750095268
2016-06-15 19:35:00,14604647,10634653888
2016-06-15 19:40:00,12604772,8719887239
2016-06-15 19:45:00,16242168,13033741603
2016-06-15 19:50:00,16902206,13619981904
2016-06-15 19:55:00,11391552,8187453474
2016-06-15 20:00:00,11701839,8609395230
2016-06-15 20:05:00,11733833,8543103241
2016-06-15 20:10:00,11860817,8651092467
2016-06-15 20:15:00,11216236,7902849968
2016-06-15 20:20:00,11097855,8013648025
2016-06-15 20:25:00,10957941,7873846747
2016-06-15 20:30:00,10684516,7528847990
2016-06-15 20:35:00,10145261,7228790727
2016-06-15 20:40:00,10605182,7624359407
2016-06-15 20:45:00,10468970,7494854039
2016-06-15 20:50:00,10664746,7683290986
2016-06-15 20:55:00,10965201,7949072377
2016-06-15 21:00:00,10569372,7681320217
2016-06-15 21:05:00,11134066,8308842223
2016-06-15 21:10:00,9412765,6660472290
2016-06-15 21:15:00,9572913,7111279969
2016-06-15 21:20:00,11388867,8459756664
2016-06-15 21:25:00,11016470,8118939506
2016-06-15 21:30:00,11537685,8566931414
2016-06-15 21:35:00,10606532,7668742455
2016-06-15 21:40:00,9871196,7024481015
2016-06-15 21:45:00,10784261,7932040547
2016-06-15 21:50:00,10787523,7874272158
2016-06-15 21:55:00,11739690,8761437216
2016-06-15 22:00:00,11605927,8788949762
2016-06-15 22:05:00,12520630,9446835073
2016-06-15 22:10:00,11875590,8788612485
2016-06-15 22:15:00,12110341,9006322270
2016-06-15 22:20:00,13146221,10070730556
2016-06-15 22:25:00,11633385,8570743380
2016-06-15 22:30:00,12384932,9459475450
2016-06-15 22:35:00,12113310,9342596097
2016-06-15 22:40:00,10130300,7239435895
2016-06-15 22:45:00,10385114,7652760233
2016-06-15 22:50:00,10104871,7315079669
2016-06-15 22:55:00,11195526,8473818557
2016-06-15 23:00:00,10817557,7963356271
2016-06-15 23:05:00,9993013,6348340547
2016-06-15 23:10:00,11802065,9008373559
2016-06-15 23:15:00,11593396,8706742624
2016-06-15 23:20:00,11844154,8901230148
2016-06-15 23:25:00,11764118,8900366655
2016-06-15 23:30:00,12391871,9444230685
2016-06-15 23:35:00,12731947,9771158478
2016-06-15 23:40:00,11654980,8682306287
2016-06-15 23:45:00,12463130,9524532925
2016-06-15 23:50:00,11851062,8985241199
2016-06-15 23:55:00,13384294,10502530675
2016-06-16 00:00:00,13124767,10530619253
2016-06-16 00:05:00,12349367,9874894134
2016-06-16 00:10:00,10898156,8215930725
2016-06-16 00:15:00,10501932,7886107171
2016-06-16 00:20:00,10351730,7773803317
2016-06-16 00:25:00,9664756,7102211016
2016-06-16 00:30:00,9869172,7173037324
2016-06-16 00:35:00,8860104,6858480539
2016-06-16 00:40:00,9130269,6795669843
2016-06-16 00:45:00,8835347,6308028769
2016-06-16 00:50:00,9046810,6706490071
2016-06-16 00:55:00,9060608,6501805395
2016-06-16 01:00:00,9122124,6693029249
2016-06-16 01:05:00,8811543,6398974434
2016-06-16 01:10:00,8745904,6308373870
2016-06-16 01:15:00,8815077,6503742486
2016-06-16 01:20:00,8741811,6346943817
2016-06-16 01:25:00,8157888,5868239081
2016-06-16 01:30:00,8340649,6006592627
2016-06-16 01:35:00,8197807,5877078353
2016-06-16 01:40:00,8161993,5860949129
2016-06-16 01:45:00,7925420,5755905606
2016-06-16 01:50:00,7429937,5203174503
2016-06-16 01:55:00,7349301,5194484259
2016-06-16 02:00:00,8446513,6169893639
2016-06-16 02:05:00,8161939,5960751677
2016-06-16 02:10:00,7666324,5498630962
2016-06-16 02:15:00,10647510,7787475447
2016-06-16 02:20:00,10193999,7409051480
2016-06-16 02:25:00,9938530,7195211968
2016-06-16 02:30:00,10019260,7250968142
2016-06-16 02:35:00,9408324,6707748531
2016-06-16 02:40:00,9547338,6808095642
2016-06-16 02:45:00,10324263,7443411437
2016-06-16 02:50:00,9655711,6921114479
2016-06-16 02:55:00,10133118,7345475945
2016-06-16 03:00:00,10664592,7689490486
2016-06-16 03:05:00,11055286,8099495346
2016-06-16 03:10:00,10461965,7747866188
2016-06-16 03:15:00,7015767,4631460275
2016-06-16 03:20:00,6957369,4755606748
2016-06-16 03:25:00,5393833,2683714089
2016-06-16 03:30:00,7566392,5504486000
2016-06-16 03:35:00,6677787,4678892038
2016-06-16 03:40:00,6509375,4597344376
2016-06-16 03:45:00,6207954,4269006860
2016-06-16 03:50:00,6264496,4312037638
2016-06-16 03:55:00,6463884,4626600756
2016-06-16 04:00:00,7259162,5182391607
2016-06-16 04:05:00,7497676,5468293079
2016-06-16 04:10:00,9707626,6590317443
2016-06-16 04:15:00,10868482,6922725928
2016-06-16 04:20:00,7448841,5427109263
2016-06-16 04:25:00,7085574,5203176619
2016-06-16 04:30:00,6799481,4766782848
2016-06-16 04:35:00,6519789,4508517552
2016-06-16 04:40:00,6478107,4495659497
2016-06-16 04:45:00,6420850,4476844890
2016-06-16 04:50:00,6369276,4497760263
2016-06-16 04:55:00,6810337,4816214265
2016-06-16 05:00:00,6877723,4785755973
2016-06-16 05:05:00,7788692,5709835233
2016-06-16 05:10:00,7870190,5806837654
2016-06-16 05:15:00,7888391,5785724259
2016-06-16 05:20:00,6771240,4873117000
2016-06-16 05:25:00,7439577,5133473855
2016-06-16 05:30:00,7642419,5419812059
2016-06-16 05:35:00,7572326,5419594443
2016-06-16 05:40:00,6743206,4466557138
2016-06-16 05:45:00,7429495,5017978552
2016-06-16 05:50:00,7211700,5059421591
2016-06-16 05:55:00,7078892,4905320213
2016-06-16 06:00:00,9937378,8086878624
2016-06-16 06:05:00,12515639,9405613734
2016-06-16 06:10:00,11313770,8883151187
2016-06-16 06:15:00,9053565,6612722308
2016-06-16 06:20:00,12752637,9691947099
2016-06-16 06:25:00,10372569,7427629870
2016-06-16 06:30:00,9010032,6298250366
2016-06-16 06:35:00,8111340,5729580650
2016-06-16 06:40:00,8086883,5661231762
2016-06-16 06:45:00,7888223,5519408090
2016-06-16 06:50:00,7178876,4889174337
2016-06-16 06:55:00,7465307,5240215571
2016-06-16 07:00:00,7664792,5573934198
2016-06-16 07:05:00,7447747,4868077359
2016-06-16 07:10:00,7787508,5594628736
2016-06-16 07:15:00,7662746,5360195247
2016-06-16 07:20:00,8555616,6196332968
2016-06-16 07:25:00,8074030,5399640264
2016-06-16 07:30:00,8492838,5845557264
2016-06-16 07:35:00,7908983,5475843134
2016-06-16 07:40:00,8116101,5619157918
2016-06-16 07:45:00,7858397,5342181810
2016-06-16 07:50:00,8649899,6656098928
2016-06-16 07:55:00,7400250,5227290471
2016-06-16 08:00:00,9495704,7199746685
2016-06-16 08:05:00,9544564,6822634739
2016-06-16 08:10:00,9972566,7180481719
2016-06-16 08:15:00,8751327,5928348549
2016-06-16 08:20:00,8906944,6416566769
2016-06-16 08:25:00,8897009,6381247018
2016-06-16 08:30:00,7342782,4006094440
2016-06-16 08:35:00,9385475,6669607920
2016-06-16 08:40:00,10063137,7162147330
2016-06-16 08:45:00,9209387,6316281719
2016-06-16 08:50:00,9608007,6869547997
2016-06-16 08:55:00,9384188,6505719436
2016-06-16 09:00:00,10603917,7929723290
2016-06-16 09:05:00,14471733,11374170069
2016-06-16 09:10:00,13807997,10345555888
2016-06-16 09:15:00,13231825,9767101668
2016-06-16 09:20:00,13483195,10081993185
2016-06-16 09:25:00,12331414,8944123092
2016-06-16 09:30:00,11356531,8154315071
2016-06-16 09:35:00,11195025,8008816948
2016-06-16 09:40:00,10560731,7413181722
2016-06-16 09:45:00,10234124,7176639999
2016-06-16 09:50:00,11022552,7613718434
2016-06-16 09:55:00,11846975,8277568004
2016-06-16 10:00:00,14487301,10716677938
2016-06-16 10:05:00,13503006,10018753724
2016-06-16 10:10:00,13062238,9155501850
2016-06-16 10:15:00,15416597,11100647854
2016-06-16 10:20:00,13811740,10048148318
2016-06-16 10:25:00,12996448,9571070290
2016-06-16 10:30:00,13338420,9749197794
2016-06-16 10:35:00,13811585,10249013887
2016-06-16 10:40:00,12205638,8699737872
2016-06-16 10:45:00,11905935,8811432517
2016-06-16 10:50:00,12821045,9046080158
2016-06-16 10:55:00,11882081,8599311482
2016-06-16 11:00:00,13288989,9262104860
2016-06-16 11:05:00,12487111,8496178948
2016-06-16 11:10:00,15470785,11993850037
2016-06-16 11:15:00,13183266,9613367700
2016-06-16 11:20:00,12930542,9237932004
2016-06-16 11:25:00,14385276,10910098257
2016-06-16 11:30:00,13601747,10456452264
2016-06-16 11:35:00,14391771,10622509533
2016-06-16 11:40:00,12168753,9007521296
2016-06-16 11:45:00,13160706,9415702608
2016-06-16 11:50:00,14010250,10146786821
2016-06-16 11:55:00,22010752,20996135921
2016-06-16 12:00:00,25178768,24500010962
2016-06-16 12:05:00,14505739,10754839530
2016-06-16 12:10:00,13057832,9496685074
2016-06-16 12:15:00,11297270,6743678811
2016-06-16 12:20:00,14386488,10340417052
2016-06-16 12:25:00,13379844,9462901785
2016-06-16 12:30:00,14954669,11018226752
2016-06-16 12:35:00,15599064,11554080216
2016-06-16 12:40:00,15737063,11739961718
2016-06-16 12:45:00,15706725,11825694093
2016-06-16 12:50:00,13425647,9923590982
2016-06-16 12:55:00,13027423,9018170913
2016-06-16 13:00:00,13427680,9552788521
2016-06-16 13:05:00,12648362,8904185829
2016-06-16 13:10:00,13099997,9343859953
2016-06-16 13:15:00,13548080,9677985950
2016-06-16 13:20:00,13027422,9273931867
2016-06-16 13:25:00,13465726,9167172083
2016-06-16 13:30:00,12600839,8745144033
2016-06-16 13:35:00,12647288,8870241123
2016-06-16 13:40:00,11642638,8574281541
2016-06-16 13:45:00,14905228,10569070698
2016-06-16 13:50:00,13499106,9836742641
2016-06-16 13:55:00,14707398,11273800062
2016-06-16 14:00:00,13000565,9597593183
2016-06-16 14:05:00,13379704,9836788728
2016-06-16 14:10:00,12379927,9060660216
2016-06-16 14:15:00,11987123,8763931955
2016-06-16 14:20:00,12587976,9415165084
2016-06-16 14:25:00,12810870,9549510945
2016-06-16 14:30:00,11034691,7936468292
2016-06-16 14:35:00,10384966,7465299689
2016-06-16 14:40:00,10717337,7621520459
2016-06-16 14:45:00,11160115,8153011522
2016-06-16 14:50:00,11239272,8437290131
2016-06-16 14:55:00,10788062,8106114612
2016-06-16 15:00:00,11332547,8364960607
2016-06-16 15:05:00,11805544,9041275589
2016-06-16 15:10:00,11002064,8258531657
2016-06-16 15:15:00,11699559,8752055022
2016-06-16 15:20:00,11621016,8736012131
2016-06-16 15:25:00,11913790,8737921738
2016-06-16 15:30:00,11005189,8711676853
2016-06-16 15:35:00,11957750,9000538660
2016-06-16 15:40:00,10988466,8105245483
2016-06-16 15:45:00,10442490,6606244855
2016-06-16 15:50:00,12851938,9862292215
2016-06-16 15:55:00,11905639,8823919966
2016-06-16 16:00:00,12582949,9534700922
2016-06-16 16:05:00,13061163,9769572142
2016-06-16 16:10:00,12582978,9588296868
2016-06-16 16:15:00,12050203,8587149606
2016-06-16 16:20:00,12176583,8897844051
2016-06-16 16:25:00,12522040,9154488429
2016-06-16 16:30:00,11451467,7341905053
2016-06-16 16:35:00,11942775,8719755208
2016-06-16 16:40:00,10935894,7477754460
2016-06-16 16:45:00,12319834,8978540774
2016-06-16 16:50:00,12075827,8600026306
2016-06-16 16:55:00,13103911,9317316321
2016-06-16 17:00:00,12928716,9117787597
2016-06-16 17:05:00,14064169,10384029253
2016-06-16 17:10:00,13449014,9693446898
2016-06-16 17:15:00,12665955,9754822534
2016-06-16 17:20:00,14979110,11167960263
2016-06-16 17:25:00,14436905,10722634333
2016-06-16 17:30:00,15370677,11537124708
2016-06-16 17:35:00,14325724,10560371079
2016-06-16 17:40:00,14871056,10968900599
2016-06-16 17:45:00,14783342,11168322034
2016-06-16 17:50:00,12783975,9019059017
2016-06-16 17:55:00,13748669,9879442489
2016-06-16 18:00:00,14308695,10497817984
2016-06-16 18:05:00,13617722,10417021026
2016-06-16 18:10:00,14487557,10478446345
2016-06-16 18:15:00,14927757,11142428339
2016-06-16 18:20:00,14724225,10722854319
2016-06-16 18:25:00,14255257,10418766555
2016-06-16 18:30:00,15002567,11613422014
2016-06-16 18:35:00,14356588,11073393243
2016-06-16 18:40:00,14331148,10764567383
2016-06-16 18:45:00,13601836,10202066064
2016-06-16 18:50:00,14077564,10584214912
2016-06-16 18:55:00,13709061,10211347548
2016-06-16 19:00:00,14546131,11039369605
2016-06-16 19:05:00,13432775,10567126945
2016-06-16 19:10:00,13211559,9660421959
2016-06-16 19:15:00,13321494,9796482701
2016-06-16 19:20:00,13335657,9820761710
2016-06-16 19:25:00,13571541,10268440329
2016-06-16 19:30:00,14513356,11523170380
2016-06-16 19:35:00,13727432,9599836417
2016-06-16 19:40:00,13134295,10016014980
2016-06-16 19:45:00,13092662,10117730613
2016-06-16 19:50:00,12859484,9885505482
2016-06-16 19:55:00,12843848,9787718143
2016-06-16 20:00:00,13100567,10167265217
2016-06-16 20:05:00,12187565,9655584393
2016-06-16 20:10:00,12163895,9301930309
2016-06-16 20:15:00,12655246,9841100664
2016-06-16 20:20:00,11694204,8934174599
2016-06-16 20:25:00,10977152,8318678715
2016-06-16 20:30:00,10783956,8113868990
2016-06-16 20:35:00,10825204,8107694076
2016-06-16 20:40:00,10448286,7984314895
2016-06-16 20:45:00,11188343,8530201863
2016-06-16 20:50:00,10799259,8204004485
2016-06-16 20:55:00,11399493,8804251074
2016-06-16 21:00:00,12303156,9759814713
2016-06-16 21:05:00,12695662,9995869274
2016-06-16 21:10:00,12429622,9836150407
2016-06-16 21:15:00,11651529,9024579161
2016-06-16 21:20:00,12318410,9729143170
2016-06-16 21:25:00,12591753,9873980706
2016-06-16 21:30:00,13552411,10781284931
2016-06-16 21:35:00,13043891,10296930617
2016-06-16 21:40:00,12892719,10131900677
2016-06-16 21:45:00,12053989,9313219723
2016-06-16 21:50:00,11740490,9128440278
2016-06-16 21:55:00,10932972,8311827691
2016-06-16 22:00:00,12082537,9258299062
2016-06-16 22:05:00,11953430,9289060670
2016-06-16 22:10:00,11247714,8496336657
2016-06-16 22:15:00,12274756,9575133663
2016-06-16 22:20:00,12082427,9537267296
2016-06-16 22:25:00,11522758,8923164050
2016-06-16 22:30:00,12601598,10057720893
2016-06-16 22:35:00,12389917,9694798395
2016-06-16 22:40:00,11712575,8644511080
2016-06-16 22:45:00,11894353,9094379193
2016-06-16 22:50:00,12214771,9169424994
2016-06-16 22:55:00,12576515,10316511313
2016-06-16 23:00:00,13510463,10167314807
2016-06-16 23:05:00,13057241,9792338237
2016-06-16 23:10:00,13215956,9988447959
2016-06-16 23:15:00,13545531,10530023504
2016-06-16 23:20:00,12405216,9570411291
2016-06-16 23:25:00,12536979,9443184130
2016-06-16 23:30:00,14119367,10721974857
2016-06-16 23:35:00,11355050,8706422246
2016-06-16 23:40:00,12587157,9774575609
2016-06-16 23:45:00,12046386,9186083966
2016-06-16 23:50:00,12609068,9935786694
2016-06-16 23:55:00,14288552,11526952297
2016-06-17 00:00:00,14398927,11642633460
2016-06-17 00:05:00,12252552,8874554898
2016-06-17 00:10:00,11887229,9070024174
2016-06-17 00:15:00,12339447,9688763355
2016-06-17 00:20:00,11321309,8810307856
2016-06-17 00:25:00,11463813,8848583095
2016-06-17 00:30:00,12024660,9383747060
2016-06-17 00:35:00,11350179,9040060083
2016-06-17 00:40:00,11027491,8613762827
2016-06-17 00:45:00,10190356,7765028796
2016-06-17 00:50:00,9637887,7609751986
2016-06-17 00:55:00,9741888,7468813260
2016-06-17 01:00:00,10497041,8190020357
2016-06-17 01:05:00,9778700,7528158147
2016-06-17 01:10:00,9936388,7513524778
2016-06-17 01:15:00,9724578,7555850437
2016-06-17 01:20:00,9236893,7112547158
2016-06-17 01:25:00,8970120,6928114770
2016-06-17 01:30:00,10274674,8062107801
2016-06-17 01:35:00,9184078,7046966920
2016-06-17 01:40:00,9818466,7709395601
2016-06-17 01:45:00,9613868,7361512255
2016-06-17 01:50:00,9851343,7577162230
2016-06-17 01:55:00,9035592,7084205048
2016-06-17 02:00:00,8986237,7002575253
2016-06-17 02:05:00,8463304,6389162491
2016-06-17 02:10:00,11664635,8965674230
2016-06-17 02:15:00,11288873,8422050130
2016-06-17 02:20:00,9624239,8399314969
2016-06-17 02:25:00,10278753,6778185777
2016-06-17 02:30:00,11143750,8507833931
2016-06-17 02:35:00,10511190,7695210524
2016-06-17 02:40:00,11285451,8475727414
2016-06-17 02:45:00,11814464,8992059447
2016-06-17 02:50:00,10846817,8544959999
2016-06-17 02:55:00,10746660,7828663634
2016-06-17 03:00:00,11249558,8534619211
2016-06-17 03:05:00,13161936,10389727519
2016-06-17 03:10:00,12694168,9851293726
2016-06-17 03:15:00,8808672,7118277144
2016-06-17 03:20:00,8657787,6449610739
2016-06-17 03:25:00,8944220,6891729839
2016-06-17 03:30:00,8042081,5916696306
2016-06-17 03:35:00,7835190,5793292601
2016-06-17 03:40:00,7474090,5463033810
2016-06-17 03:45:00,7359693,5374752275
2016-06-17 03:50:00,7231023,5159386356
2016-06-17 03:55:00,7451003,5390181742
2016-06-17 04:00:00,8092589,6006365738
2016-06-17 04:05:00,7984276,5902204907
2016-06-17 04:10:00,9456618,6410921455
2016-06-17 04:15:00,11302597,7312792903
2016-06-17 04:20:00,7671542,5579019846
2016-06-17 04:25:00,8050556,5820152169
2016-06-17 04:30:00,7129324,5111735756
2016-06-17 04:35:00,6889829,4865843312
2016-06-17 04:40:00,7363225,5396328842
2016-06-17 04:45:00,6333526,4424262527
2016-06-17 04:50:00,6321417,4329790150
2016-06-17 04:55:00,6921078,4943070565
2016-06-17 05:00:00,7150102,5093884029
2016-06-17 05:05:00,7707487,5557498224
2016-06-17 05:10:00,7869943,5733622158
2016-06-17 05:15:00,6664820,3913231936
2016-06-17 05:20:00,7894319,5643317203
2016-06-17 05:25:00,7859454,5633480699
2016-06-17 05:30:00,8352266,6130600935
2016-06-17 05:35:00,8102356,5827390320
2016-06-17 05:40:00,8743824,7162541252
2016-06-17 05:45:00,5488863,2700354259
2016-06-17 05:50:00,8500027,6411893279
2016-06-17 05:55:00,7538301,5362978281
2016-06-17 06:00:00,9961254,8200198269
2016-06-17 06:05:00,13745017,10849166875
2016-06-17 06:10:00,10310091,7825181921
2016-06-17 06:15:00,8774562,6973510157
2016-06-17 06:20:00,11902080,8605692095
2016-06-17 06:25:00,9986583,7164303056
2016-06-17 06:30:00,9066572,6465155254
2016-06-17 06:35:00,8335134,5881842122
2016-06-17 06:40:00,8523401,6183769337
2016-06-17 06:45:00,7110440,4815832287
2016-06-17 06:50:00,7133633,4995473468
2016-06-17 06:55:00,7719694,5292458810
2016-06-17 07:00:00,8327951,5920933539
2016-06-17 07:05:00,6583892,3560260511
2016-06-17 07:10:00,8125345,5772037216
2016-06-17 07:15:00,8213864,5802784153
2016-06-17 07:20:00,8571556,6009354082
2016-06-17 07:25:00,7880896,5939167380
2016-06-17 07:30:00,8667931,5981299555
2016-06-17 07:35:00,9453790,6576070548
2016-06-17 07:40:00,8675041,6220382946
2016-06-17 07:45:00,8390166,5927000853
2016-06-17 07:50:00,9007092,6989948980
2016-06-17 07:55:00,8386912,5964575028
2016-06-17 08:00:00,8428956,5098274696
2016-06-17 08:05:00,11869243,8814963016
2016-06-17 08:10:00,9863310,7091525191
2016-06-17 08:15:00,11875562,10064033108
2016-06-17 08:20:00,10779869,8036895895
2016-06-17 08:25:00,11627194,8719604348
2016-06-17 08:30:00,13925590,12104474132
2016-06-17 08:35:00,10527983,7645312000
2016-06-17 08:40:00,11332078,8492795495
2016-06-17 08:45:00,12671911,9514511251
2016-06-17 08:50:00,11287682,8299798824
2016-06-17 08:55:00,12802899,9943365532
2016-06-17 09:00:00,13791664,10772513293
2016-06-17 09:05:00,15645888,12378141717
2016-06-17 09:10:00,16073901,13040873509
2016-06-17 09:15:00,12249589,8217875775
2016-06-17 09:20:00,14098720,11590538178
2016-06-17 09:25:00,14632741,11502387032
2016-06-17 09:30:00,12628863,9587938102
2016-06-17 09:35:00,12650277,9365617963
2016-06-17 09:40:00,13682762,10033467137
2016-06-17 09:45:00,16112284,12976988188
2016-06-17 09:50:00,14438546,10995702399
2016-06-17 09:55:00,14557183,10678865282
2016-06-17 10:00:00,14133646,10581876974
2016-06-17 10:05:00,15006876,11300032926
2016-06-17 10:10:00,15717321,11730188885
2016-06-17 10:15:00,15931364,11788220891
2016-06-17 10:20:00,15749317,12106369028
2016-06-17 10:25:00,14736865,10517794244
2016-06-17 10:30:00,14545108,10824535092
2016-06-17 10:35:00,13852429,10396901704
2016-06-17 10:40:00,13251463,10462105789
2016-06-17 10:45:00,14769348,10942164989
2016-06-17 10:50:00,14206725,10214894937
2016-06-17 10:55:00,14137616,10542234251
2016-06-17 11:00:00,13780094,10360667568
2016-06-17 11:05:00,13989521,10392240136
2016-06-17 11:10:00,13554160,9828456502
2016-06-17 11:15:00,13887617,10138912082
2016-06-17 11:20:00,14921104,11593821765
2016-06-17 11:25:00,14129412,10746865908
2016-06-17 11:30:00,14220072,10361686799
2016-06-17 11:35:00,13786742,10721601303
2016-06-17 11:40:00,15847989,11839506716
2016-06-17 11:45:00,13076368,9711190692
2016-06-17 11:50:00,14105346,10882588755
2016-06-17 11:55:00,14055447,10396782687
2016-06-17 12:00:00,16025152,12503956529
2016-06-17 12:05:00,15769565,11532957821
2016-06-17 12:10:00,13398757,10406047006
2016-06-17 12:15:00,14724172,10753415978
2016-06-17 12:20:00,17477442,14507396846
2016-06-17 12:25:00,13618933,10072091267
2016-06-17 12:30:00,12959808,9150135737
2016-06-17 12:35:00,12649155,8644032219
2016-06-17 12:40:00,12791303,8678686982
2016-06-17 12:45:00,11979150,8416045306
2016-06-17 12:50:00,12737712,9124177054
2016-06-17 12:55:00,12638911,8818838509
2016-06-17 13:00:00,12278950,8591274211
2016-06-17 13:05:00,12346914,8618487928
2016-06-17 13:10:00,12714173,9053333129
2016-06-17 13:15:00,13147021,9774568698
2016-06-17 13:20:00,12866717,9570663623
2016-06-17 13:25:00,13007174,9843327622
2016-06-17 13:30:00,12993275,9454046231
2016-06-17 13:35:00,11102071,8441235551
2016-06-17 13:40:00,11594060,8057296450
2016-06-17 13:45:00,11418193,7932397766
2016-06-17 13:50:00,11941107,8565992174
2016-06-17 13:55:00,11487571,8177735946
2016-06-17 14:00:00,11494139,7028696051
2016-06-17 14:05:00,11005596,7818810983
2016-06-17 14:10:00,10167437,7176274650
2016-06-17 14:15:00,10023280,7159133120
2016-06-17 14:20:00,10263403,7418891696
2016-06-17 14:25:00,10009905,7173487056
2016-06-17 14:30:00,10413739,7771922520
2016-06-17 14:35:00,10470230,8030795198
2016-06-17 14:40:00,9527970,6860110643
2016-06-17 14:45:00,10083962,7404242624
2016-06-17 14:50:00,10447020,7727226444
2016-06-17 14:55:00,9367354,6966648287
2016-06-17 15:00:00,10070337,7576921351
2016-06-17 15:05:00,9184948,6707976733
2016-06-17 15:10:00,9169551,6759948197
2016-06-17 15:15:00,9063866,6692352727
2016-06-17 15:20:00,9966502,7408852760
2016-06-17 15:25:00,9810898,7340854468
2016-06-17 15:30:00,11505194,8840566204
2016-06-17 15:35:00,9225209,6701708119
2016-06-17 15:40:00,9100961,6668350801
2016-06-17 15:45:00,9460186,6868537095
2016-06-17 15:50:00,9551407,6947824362
2016-06-17 15:55:00,10114839,7246149248
2016-06-17 16:00:00,10608931,7832719004
2016-06-17 16:05:00,9424773,7167144859
2016-06-17 16:10:00,9828021,7010358347
2016-06-17 16:15:00,9836469,7075485561
2016-06-17 16:20:00,10226700,6946366057
2016-06-17 16:25:00,9795331,7038741008
2016-06-17 16:30:00,10509816,7567918821
2016-06-17 16:35:00,11943015,8771637246
2016-06-17 16:40:00,12077102,8995933031
2016-06-17 16:45:00,12573857,9395994829
2016-06-17 16:50:00,12297642,9203915142
2016-06-17 16:55:00,12456710,9274544023
2016-06-17 17:00:00,12403952,9254127829
2016-06-17 17:05:00,12438515,9129450481
2016-06-17 17:10:00,12018746,8797468969
2016-06-17 17:15:00,12929292,9598672370
